nan,47.4711990356,66.2160720825
nan,37.3612442017,42.7820243835
nan,45.3230018616,45.2790336609
nan,35.7580757141,62.2390899658
nan,47.2886543274,52.6552848816
nan,37.1207199097,59.8781089783
nan,53.1714324951,56.3237953186
nan,42.6471252441,31.0303211212
nan,93.6600189209,65.9801254272
nan,87.5147323608,43.2409057617
nan,81.4841766357,45.530921936
nan,90.2979660034,65.5656890869
nan,215.434524536,55.309928894
nan,48.4816551208,62.8275566101
nan,139.622070312,58.4597892761
nan,30.7599773407,32.4316291809
nan,135.14541626,66.1894989014
nan,32.0888595581,44.0262680054
nan,123.317840576,45.7342529297
nan,31.3827114105,60.733757019
nan,134.305587769,51.2777557373
nan,32.7852020264,59.3591079712
nan,138.048065186,55.3648490906
nan,32.6303253174,30.5891265869
nan,138.978012085,61.4177093506
nan,35.1816101074,41.8339805603
nan,146.448577881,43.6935806274
nan,39.5552062988,64.0252151489
nan,168.694213867,52.6166343689
nan,75.1374130249,61.7809677124
nan,203.582443237,56.5441513062
nan,74.3783569336,30.4666957855
nan,124.827606201,62.0745429993
nan,36.7895774841,41.3246269226
nan,130.329818726,42.6276130676
nan,37.2619094849,62.6409873962
nan,301.600799561,50.7351341248
nan,74.2935028076,60.4719200134
nan,137.134109497,54.6492538452
nan,34.2601966858,28.91065979
nan,93.8905944824,59.6272010803
nan,21.2966499329,39.2896995544
nan,160.708084106,40.3618125916
nan,37.5437850952,61.8285675049
nan,175.331604004,50.9869499207
nan,41.5386619568,60.0754127502
nan,259.945648193,54.3887825012
nan,56.4562492371,28.8931751251
nan,123.722305298,59.0518302917
nan,32.7517929077,38.9969673157
nan,155.027694702,39.7476043701
nan,34.2606201172,57.2477455139
nan,170.023040771,46.2936897278
nan,35.9523010254,55.3079338074
nan,139.404159546,49.8525772095
nan,38.2237014771,26.1658496857
nan,113.633758545,54.1335678101
nan,29.4392185211,35.5362205505
nan,124.380859375,36.3319168091
nan,33.8895454407,53.7707099915
nan,173.244491577,43.9594841003
nan,45.8056945801,52.5159187317
nan,178.004486084,47.8357276917
nan,46.356098175,25.4762706757
nan,208.411468506,52.2031555176
nan,47.1944847107,34.5855636597
nan,212.162719727,35.7125244141
nan,48.2314834595,51.8364143372
nan,252.429702759,41.764629364
nan,57.0162353516,50.3158454895
nan,234.179412842,45.3216934204
nan,52.6207923889,23.1926822662
nan,254.26348877,49.2140197754
nan,54.4060134888,31.6635875702
nan,375.161132812,32.5071678162
nan,62.5321884155,50.7038002014
